domain_name,is_suspicious,threatType,platformType
poczta.polsoja.com.pl,False,,
0a56dbc9b6e2.ssladmin2.azurecertificateservice.azure-int.net,False,,
d81f29221c53.ssladmin2.azurecertificateservice.azure-int.net,False,,
cssosmrtgdqbria.eastus.atlas.cloudapp.azure.com,False,,
*.kaspol.pl,False,,
*.database.windows.net,False,,
testonly.secretstore.windows.net,False,,
0a56dbc9b6e2.ssladmin2.azurecertificateservice.azure-int.net,False,,
d81f29221c53.ssladmin2.azurecertificateservice.azure-int.net,False,,
productstories.ru,False,,
auto-finance.pl,False,,
80eda20sport.ru,False,,
rozaniecassistance.pl,False,,
ukstrojeczka.olsztyn.pl,False,,
koneserzywinaismaku.eu,False,,
marekadamski.com,False,,
robjack.eu,False,,
dachkeramik.pl,False,,
klimatyzacja-stalowawola.pl,False,,
sbzosmrtgdqbria.eastus.atlas.cloudapp.azure.com,False,,
anidis.pl,False,,
radwanice.eu,False,,
kancelariakietlinski.pl,False,,
technomarine.pl,False,,
adeart.com.pl,False,,
domer.pl,False,,
emir.radom.pl,False,,
*.geo.redis.cache.windows.net,False,,
rozathun.pl,False,,
*.maryada.it,False,,
dom-voshod.ru,False,,
*.stgentile.it,False,,
russkibrand.ru,False,,
pop.sddc-52-222-29-33.vmwarevmcgov.com,False,,
*.nevergiveup.cloud,False,,
*.babbonataleitalia.com,False,,
css6ejepvjaff4g.eastus.atlas.cloudapp.azure.com,False,,
*.christiannappi.cloud,False,,
*.sabasrm.ir,False,,
*.geo.redis.cache.windows.net,False,,
*.geo.redis.cache.windows.net,False,,
designmelnica.store,False,,
*.personaltrainerrimini.info,False,,
14b5ab69295b.ssladmin2.azurecertificateservice.azure-int.net,False,,
*.studiopastore.eu,False,,
2fb16fb3b270.ssladmin2.azurecertificateservice.azure-int.net,False,,
sbz6ejepvjaff4g.eastus.atlas.cloudapp.azure.com,False,,
*.ussouth-synthetics.managedhsm.azure.net,False,,
*.geo.redis.cache.windows.net,False,,
*.ussouth-synthetics.managedhsm.azure.net,False,,
2fb16fb3b270.ssladmin2.azurecertificateservice.azure-int.net,False,,
14b5ab69295b.ssladmin2.azurecertificateservice.azure-int.net,False,,
*.ussouth-synthetics.managedhsm.azure.net,False,,
darkcube.space,False,,
18455f7e33bf.ssladmin2.azurecertificateservice.azure-int.net,False,,
906ba7ff4cd1.ssladmin2.azurecertificateservice.azure-int.net,False,,
eth-foundation.info,False,,
18455f7e33bf.ssladmin2.azurecertificateservice.azure-int.net,False,,
hungrydroid.com,False,,
906ba7ff4cd1.ssladmin2.azurecertificateservice.azure-int.net,False,,
cssiaqrxfezpggy.eastus.atlas.cloudapp.azure.com,False,,
trakal.ltz.life,False,,
azuregateway-dd270077-e12c-491d-8c5b-f93e62ecebf2-ad38432b4028.vpn.azure.com,False,,
*.geo.redis.cache.windows.net,False,,
pop.sddc-35-176-254-64.vmwarevmc.com,False,,
cssvxjtz7jeaxgx.westus2.atlas-test.cloudapp.azure.com,False,,
sbziaqrxfezpggy.eastus.atlas.cloudapp.azure.com,False,,
*.database.windows.net,False,,
store.blog.install-store.com,False,,
autodiscover.tecgraphicarts.com,False,,
fiverraffiliates.com,False,,
www.podglad.badanie.arcik.art.qa.edgeteq.com,False,,
autodiscover.eskisehiraluminyum.net,False,,
horizons-consulting.eu,False,,
www.matjralarab.com,False,,
www.mon-vote.com,False,,
www.kohfit.com,False,,
uptodatepatientinfo.com,False,,
lifeofapending.com,False,,
art-esthetic.net,False,,
spicetradersteas.com,False,,
airinfinity-offical.com,False,,
infant-community.com,False,,
rightsaving.com,False,,
shop.airobilia.com,False,,
pulser.tech,False,,
kidstechshop.com,False,,
www.naotfootwearatprairiedogonline.com,False,,
www.cursusvictus.com,False,,
lastoutpost.co.za,False,,
testcloud.radiciaps.it,False,,
www.thedigitaladopters.com,False,,
lemasque.antiprune.fr,False,,
shophappyplanet.com,False,,
dna-lean.co.uk,False,,
www.claytherapie.com,False,,
www.herbes-folles.com,False,,
www.alevjewelry.pe,False,,
allowances.sharepointgroup.com,False,,
travelfood-curated-wines.com,False,,
*.abharstore.com,False,,
thehypeleaf.com,False,,
redmine.musengo.com,False,,
*.0ddbdf6e7ddea0dbf41e6cc0.keenetic.io,False,,
scep.114598820746829.meraki.direct,False,,
store.spindlesandmore.com,False,,
pswd.es,False,,
media2.kbtradgard.se,False,,
pswd.es,False,,
eleflorida.com,False,,
emmajury.com,False,,
www.productshare.shop,False,,
analogicatec.com.br,False,,
www.bulkshopusa.com,False,,
www.stgbags.co.za,False,,
thehypeleaf.com,False,,
*.ideecon.eu,False,,
cs.hipprotect.eu,False,,
sunboyschile.com,False,,
www.rajajuice.com,False,,
www.e-litchi.com,False,,
www.stgbags.co.za,False,,
airinfinity-offical.com,False,,
www.iac2021.eu,False,,
xiniu003.xyz,False,,
www.hepasair.com,False,,
thaaatsashley.com,False,,
inmusicbrands.ks.akonnekt.de,False,,
*.mrcctl.com,False,,
acaciahealthandwellness.net,False,,
*.sofieklotz.com,False,,
*.hotelriad.eu,False,,
*.mattuihertosour.cf,False,,
design-system.cto-notprod.homeoffice.gov.uk,False,,
www.telemaster18.ru,False,,
interconmetalplc.com,False,,
shopwithluza.com,False,,
*.hoteloffers.eu,False,,
alerts.frontlinesms.com,False,,
www.aaronfiedler.com,False,,
softentegre.com,False,,
demo.developer.sanydetect.com,False,,
d3qj0hnzro09tz5n.myfritz.net,False,,
new.prosto-taxi.com.ua,False,,
store.blog.install-store.com,False,,
oohnda.futurweb.info,False,,
flux.pmbservice.fr,False,,
www.yaroslavnadesign.com,False,,
magento.secure.fhbidrag.dk,False,,
*.cordeliabutik.com,False,,
magento.secure.ethereumcode.online,False,,
new.pandaprint.com.ua,False,,
its-intercert.com.br,False,,
dev2019.kasual.biz,False,,
www.sampahbekerja.xyz,False,,
www.inviaemilia.store,False,,
autodiscover.oo-zi.com,False,,
theresa-kindermode.de,False,,
m.scoutisrael.com,False,,
kudavana.org,False,,
ltoffice.the-loom.de,False,,
arijitpatra.in,False,,
altamirallende.org,False,,
*.roshambo.io,False,,
cr1.lankatowns.com,False,,
undjoriental.com,False,,
auto.brazeltonauto.com,False,,
cwo.ugu.mybluehost.me,False,,
camillesolenne.com,False,,
trax-edu-vrisk.veriscan.se,False,,
*.0bf6529725ace3f2e9a26249.keenetic.io,False,,
travelportablesolutions.com,False,,
shop.developer.sci2u.dk,False,,
*.horizn.eu,False,,
*.nycheon.direct.quickconnect.to,False,,
scep.114598837483706.meraki.direct,False,,
*.c45afc80645a8f01509be5f4.keenetic.io,False,,
www.vinakademiet.no,False,,
vapotlan.com,False,,
getmyrestaurantonline.com,False,,
family-and-home.ru,False,,
boxleje.dk,False,,
autodiscover.horizonthink.com,False,,
api.tempdev2grow.ddns.net,False,,
els.newance.be,False,,
*.ibkk.eu,False,,
vapotlan.com,False,,
www.horecaplace.eu,False,,
cbedge.tech,False,,
alerts.frontlinesms.com,False,,
*.michaelgombos.com,False,,
radefi.ro,False,,
*.gilotyny.eu,False,,
scep.114598837483706.meraki.direct,False,,
monkeyinthecity.com,False,,
autodiscover.nassaumobilechiropractor.com,False,,
*.abya.online,False,,
www.trinityracing.shop,False,,
nerdybug.com,False,,
autodiscover.flyfishdeschutes.com,False,,
editionsamea.art,False,,
*.5de3e554a946ab8650f14433.keenetic.io,False,,
ptqskatebg.xyz,False,,
4ever4ward.com.au,False,,
golde85.com,False,,
michelafrisoni.it,False,,
*.6fd12c2c12f791f971925652.keenetic.io,False,,
sbz2sioewxv0ows.eastus.atlas.cloudapp.azure.com,False,,
thejewelystore.com,False,,
shop.knightsrestaurants.com,False,,
api.foodstream.dev,False,,
id.hok-cba.eu,False,,
www.sum-ting.com,False,,
nowshop.vip,False,,
www.ketonetrack.com,False,,
www.27coffee.net,False,,
indenizacoesaereas.abppparananorte.com.br,False,,
autodiscover.teclabuganda.com,False,,
*.andersonopt.com,False,,
www.steelcut.design,False,,
gungorayakkabi.akinsofteticaret.com,False,,
riavviarecalcados.com.br,False,,
www.codyyard.com,False,,
*.goldtaler.eu,False,,
*.59617b93831cd29263bc714d.keenetic.io,False,,
magento.dev.ethsendt.com,False,,
ooo.oooooooooooooooooooooooooooooo.ooo,False,,
test-26.acmetestbykeychestdotnet-103.xyz,False,,
vestpals.co.uk,False,,
www.giadungvietmart15.store,False,,
en.halternatives.eu,False,,
www.georg-wilhelm-wirtz.chrnet.de,False,,
icomedica.eu,False,,
lulubrush.com,False,,
touchforbirth.com,False,,
thefamilycar.info,False,,
smallsmart.co.uk,False,,
*.autosainer.es,False,,
psikoterapideyim.com,False,,
autodiscover.idaputna.eu,False,,
www.carmenartfloral.es,False,,
www.shoples-aimants.com,False,,
*.idzan.eu,False,,
autodiscover.infinidist.com,False,,
www.sprinklesbakeandparty.co.za,False,,
hausofbenita.online,False,,
blog.muraldesign.com.br,False,,
*.5139a0a3f9aca0977f00c21f.keenetic.io,False,,
zochova.sk,False,,
arijitpatra.in,False,,
*.files.hdl.669918-hdl-hc-ci.ci-aws.hanacloud.ondemand.com,False,,
unavex.net,False,,
*.commutr.net,False,,
*.98e7f9719c6502ca6a2e4514.keenetic.io,False,,
autodiscover.eskisehirapartlar.org,False,,
www.chityco.net,False,,
*.umkm.cc,False,,
www.camille-cote.com,False,,
nettbutikk.amediadistribusjon.no,False,,
solucionesepis.com,False,,
www.trailbiosystems.com,False,,
www.takatakboyonlineph.com,False,,
mail.net15-43.fr,False,,
fontsollar.com.br,False,,
*.somaticbodywork.net,False,,
www.johneperryjr.org,False,,
www.tovacosmetics.com,False,,
www.riavviarecalcados.com.br,False,,
markwei.detroitexposure.com,False,,
*.ab9202d3711168af40fea098.keenetic.io,False,,
autodiscover.eskisehiraluminyum.com,False,,
tuabogadolaboral.com,False,,
www.imaginationgenie.com,False,,
drivefastr.com,False,,
addressiony.com,False,,
www.lumenry.com,False,,
abira.com.ua,False,,
homwarm.eu,False,,
*.homevalues.eu,False,,
www.fracturedesign.net,False,,
schweinchen.oink.army,False,,
elsilenciodelvalle.com,False,,
www.baithuochaytv.gq,False,,
autodiscover.hallowedspace.com,False,,
thedigitalmarketingstrategies.com,False,,
naplesexperiences.com,False,,
autodiscover.iomar.net,False,,
plex.humika.com,False,,
magento.developer.no-jus.com,False,,
*.bbaccordions.com,False,,
autodiscover.gotaconsult.eu,False,,
lasceleira.com,False,,
autodiscover.secureukbonds.net,False,,
www.paddlingperfection.nz,False,,
french-perles.fr,False,,
ast-anti.com,False,,
hollistic.eu,False,,
casedonshop.com,False,,
mars-engineering.com,False,,
salumba.com,False,,
fitness.smobi.net,False,,
device-7b149863-6e70-429e-902b-5896385a054f.remotewd.com,False,,
demo.rlti.com.br,False,,
www.techcaca.com,False,,
*.52b2a04035f9edd7262dfa56.keenetic.io,False,,
nodex.rapid1.rapidpro.io,False,,
pipra.nsuers.com,False,,
test-27.acmetestbykeychestdotnet-203.xyz,False,,
kohlhoff-online.alphaplanweb.de,False,,
pipra.nsuers.com,False,,
elevateatlantaart.com,False,,
cp.directspace.net,False,,
*.tasisatpipe.ir,False,,
vroomgroomvt.com,False,,
ksm.nsuers.com,False,,
kibana.datax.fun,False,,
vroomgroomvt.com,False,,
ksm.nsuers.com,False,,
magento.secure.fh-portalen.dk,False,,
unixseller.com,False,,
www.guga.co,False,,
irc.nsuers.com,False,,
irc.nsuers.com,False,,
stage.cid.adrev.net,False,,
autodiscover.eskisehiroteller.gen.tr,False,,
donnafreitas.com,False,,
maorimother.com,False,,
autodiscover.lucidguide.com,False,,
eangulo.es,False,,
store.dev.etylogeris.space,False,,
www.boomerang-film.net,False,,
chuckedgephoto.com,False,,
ony.nsuers.com,False,,
dayanaknits.com,False,,
blacklashink.com,False,,
www.codyphi.com,False,,
theprovranch.com,False,,
ony.nsuers.com,False,,
twoheartsarts.com,False,,
www.bacsionline.online,False,,
launchmaster.no,False,,
eco-renovations.lu,False,,
twoheartsarts.com,False,,
cpanel.ucgratis.pubggomobile.com,False,,
traumurlaub-srilanka.de,False,,
cpanel.ucgratis.pubggomobile.com,False,,
baramat.se,False,,
en.proezd.ua,False,,
autodiscover.nathaliadutra.com,False,,
baramat.se,False,,
www.kepoin.my.id,False,,
story-lab.net,False,,
cpanel.nsuers.com,False,,
mail.monarchealth.com,False,,
cpanel.nsuers.com,False,,
device8528125-3a1d5b38-local.wd2go.com,False,,
device8528125-3a1d5b38-local.wd2go.com,False,,
*.lingkarjuang.com,False,,
ldwoldringhnotary.com,False,,
zulmaholdings.com,False,,
testopenid.devstack.work,False,,
ldwoldringhnotary.com,False,,
rookworst.raspberryip.com,False,,
jackal.nsuers.com,False,,
jackal.nsuers.com,False,,
magento.developer.iskylib.net,True,UNWANTED_SOFTWARE,ANY_PLATFORM
b6-151234.com,False,,
markingstower.com,False,,
*.dopegeeks.net,False,,
test.dev.etylogeris.space,False,,
b6-151234.com,False,,
autodiscover.ideasec.ae,False,,
device8528124-650e8e0f-local.wd2go.com,False,,
deutsche-immunologics.com,False,,
mediathequedompierre-sur-besbre.fr,False,,
www.homesandestatesinct.com,False,,
deutsche-immunologics.com,False,,
device8528124-650e8e0f-local.wd2go.com,False,,
autodiscover.eskisehirnakliyat.com,False,,
knowhow.stekgreif.com,False,,
autodiscover.bocastaging.net,False,,
template04.oafiliadomestre.com.br,False,,
prelude.nsuers.com,False,,
zoopetservice.ru,False,,
mha.memberlodge.com,False,,
autodiscover.teclabuganda.com,False,,
englishtnt.com,False,,
autodiscover.prrpm.com,False,,
*.odralnesssosupfa.tk,False,,
www.theothersidetribe.com,False,,
cpanel.huxly.eu,False,,
casedonshop.com,False,,
*.id-studies.com,False,,
thespartanfactorywv.com,False,,
iene7.eu,False,,
hunterclub.eu,False,,
fitfreak.biz,False,,
www.imaginationgenie.com,False,,
dommiguel.rlti.com.br,False,,
aparthotel-stadtvilla-premium-schweinfurt.hotelsbuchen.de,False,,
redmine.musengo.com,False,,
2spacedesigns.com,False,,
chicherboutique.com,False,,
*.hardvebedeta.tk,False,,
store.developer.investmentofkuwait.com,False,,
rent-a-scientist.com,False,,
www.tehnostal33.ru,False,,
alra2.com,False,,
xoediblegifts.com.au,False,,
webmail.vrabogados.mx,False,,
api.splashup.sarox.com.au,False,,
autodiscover.greenstreetfoundation.eu,False,,
mi-amo.site,False,,
c79ccc.net,False,,
*.timmerkunstwerk.com,False,,
vps.emctek.net,False,,
cpanel.eatsntreatseastwood.com,False,,
autodiscover.horizonthink.com,False,,
editionsamea.art,False,,
dgsbazaar.in,False,,
cpanel.fresnologistics.com,False,,
organizeddesignsbytracy.com,False,,
*.qniqe.com,False,,
*.selfbus.org,False,,
*.flightsearch.eu,False,,
*.qniqe.com,False,,
by-junwon.com,False,,
2file.briefs.fr,False,,
shopify.requinloot.com,False,,
autodiscover.eglisebethelakwa.cm,False,,
hs1.host-server1.eu,False,,
hotelrestaurantelatorre.com,False,,
vs10528.internet1.de,False,,
autodiscover.bbs.zdna.net,False,,
wahlen.hassberge.de,False,,
pl.codanzaacademy.com,False,,
test.developer.flurin.nl,False,,
www.nadavginosar.com,False,,
www.fortherecordco.com,False,,
elumpex.pl,False,,
41wp.melisetcom.fr,False,,
pl.codanzaacademy.com,False,,
survivalresourcesonline.com,False,,
en.maisonconfinee.com,False,,
www.elpasohistoricmissiontrail.com,False,,
mail.omnitech.co.in,False,,
fontsollar.com.br,False,,
www.thepits.co.nz,False,,
*.cermineagendchangtrad.gq,False,,
*.info-aha.dk,False,,
www.juliastummer.com,False,,
www.bunbedsforpets.com,False,,
autodiscover.conway-publications.com,False,,
daisyandmedesigns.co.uk,False,,
cpanel.woopywoops.co.uk,False,,
autodiscover.lilybateman.ca,False,,
www.ddglash.com,False,,
*.salomafurlong.org,False,,
infant-community.com,False,,
hcdp.eu,False,,
www.amandabomsterjabs.com,False,,
taxisapiaw.moovity.io,False,,
www.elpasohistoricmissiontrail.com,False,,
herreos.eu,False,,
www.opticka.com,False,,
rebellesociety.com,False,,
robertowenmarine.co.uk,False,,
revelado.io,False,,
elpasohistoricmissiontrail.com,False,,
patronatoinas.fr,False,,
matrix.absolutematrix.com,False,,
*.ll2pr.gcp.mongodb.net,False,,
www.bunbedsforpets.com,False,,
mail.rbcs-vendee.com,False,,
media2.kbtradgard.se,False,,
*.thekanabliss.com,False,,
test-49.acmetestbykeychestdotnet-12.xyz,False,,
*.05205e43d81403c0bccdb0e8.keenetic.io,False,,
randomboyz.soren.in,False,,
www.prettycasualshop.com,False,,
patronatoinas.fr,False,,
vsemsafe.ru,False,,
test.secure.fhbidrag.dk,False,,
slowstreet.ie,False,,
bourbon-care.webtestclients.com,False,,
supportartists.com,False,,
ldtradutores.co.mz,False,,
taxisadminaw.moovity.io,False,,
www.primoryebetting.com,False,,
www.drivecyber.com,False,,
gregoryncomer.net,False,,
aaaaaaaaaaaaaaaaaaaaaaaaaa1604836524.cr-gke-boskos-76.cr-e2e.com,False,,
*.parkmobile.io,False,,
shouthensy.com,False,,
reioesrinny.com,False,,
autodiscover.mercyinstitutecdw.org,False,,
trailbiosystems.com,False,,
device-local-499f4054-0e80-4129-a5b5-7b6f554315d3.remotewd.com,False,,
www.lifestylecondogardens.com,False,,
puthurinfotech.com,False,,
climatealternative.com,False,,
www.prettycasualshop.com,False,,
ankarayilbasi.org,False,,
gadgetseller.shop,False,,
*.game-host.eu,False,,
*.realresearch.net,False,,
naserk.com,False,,
wsconstructioninc.com,False,,
*.galegee.com,False,,
littlechampions.pl,False,,
*.hype.de,False,,
app.promowise.com,False,,
telemedicina.luciosaude.com.br,False,,
thebigpretty.com,False,,
xoediblegifts.com.au,False,,
care.imraldi.eu,False,,
mail.net15-43.fr,False,,
50acres.mercurygraphics.com,False,,
lulucarcassonne.freeboxos.fr,False,,
www.riavviarecalcados.com.br,False,,
senati.labtech-academy.com,False,,
c4airborne.com,False,,
metaleseltejon.distritotalento.com,False,,
*.hype.de,False,,
sunboyschile.com,False,,
golde85.com,False,,
seyruseferim.com,False,,
www.truessence.dk,False,,
*.tapers.es,False,,
game.maartenvr98.dev,False,,
www.ketonetrack.com,False,,
*.green-technologies.eu,False,,
nporusredmet.com,False,,
www.sol3dscanner.net,False,,
50acres.mercurygraphics.com,False,,
old.developer.russiatube.online,False,,
citraarchitects.com,False,,
www.lutrinstore.com,False,,
www.stocktanksupply.com,False,,
autodiscover.torohomebuyers.com,False,,
it.vegetabags.fr,False,,
*.ingress.hxtp.577025-hxtp-hc-dev.dev-aws.hanacloud.ondemand.com,False,,
old.dev.eth2020-club.com,False,,
www.us.salzmann.eu,False,,
cakesjams.com,False,,
azizcabs.com,False,,
*.freezeframe.eu,False,,
*.frama-supershop.eu,False,,
*.connectivity.hana.i333043-haas-hc-dev.dev-aws.hanacloud.ondemand.com,False,,
brexitandbreakups.co.uk,False,,
apqak.maxukum.cn,False,,
autodiscover.ice-rink.eu,False,,
lapantallainvisible.com,False,,
*.tvp0b.mesh.mongodb.net,False,,
www.codyyard.com,False,,
testcloud.radiciaps.it,False,,
autodiscover.lethinhlanhlaservices.co.za,False,,
autodiscover.square-content.com,False,,
shop.wttiweldtestcoupons.com,False,,
www.lebeaukraamcadeau.nl,False,,
alte-schule-mettlach.de,False,,
www.noworries.life,False,,
heikewiese.eu,False,,
staging.secure.fhbidrag.dk,False,,
gamit4sale.com,False,,
patronatoinas.be,False,,
*.oownf.mesh.mongodb.net,False,,
tratwy.pl,False,,
www.xn--trstrsbon-13ad.com,False,,
arcademonsters.com,False,,
el.hipprotect.eu,False,,
flux.pmbservice.fr,False,,
*.imageprint.eu,False,,
hausofbenita.online,False,,
test.developer.gseo.ch,False,,
e-bugle.com,False,,
portal.f5.si,False,,
*.98e7f9719c6502ca6a2e4514.keenetic.io,False,,
tuabogadolaboral.com,False,,
*.holota.eu,False,,
*.gargfluxphulgeki.tk,False,,
www.chityco.net,False,,
autodiscover.thewatchfund.com,False,,
ditanofarma.com,False,,
stephanddylan.com,False,,
melitakylephotography.co.uk,False,,
www.sum-ting.com,False,,
www.steelcut.design,False,,
*.sbtphone.net,False,,
arvidaxland.se,False,,
its-intercert.com.br,False,,
*.dayofthedeadtucson.com,False,,
www.sol3dscanner.net,False,,
dev79.gradle.org,False,,
scep.167231144763208.meraki.direct,False,,
www.tovacosmetics.com,False,,
landscapeidaho.com,False,,
humiditysensor.eu,False,,
rsong.io,False,,
lulubrush.com,False,,
autodiscover.prrpm.com,False,,
www.simpelaanbod.nl,False,,
zone6.skillzone.com,False,,
autodiscover.thepsef.org,False,,
love.appobs.com,False,,
autodiscover.glutennelkul.eu,False,,
*.ingress.hana.i333043-haas-hc-dev.dev-aws.hanacloud.ondemand.com,False,,
leiventures.com,False,,
*.wsisl.mesh.mongodb.net,False,,
*.5139a0a3f9aca0977f00c21f.keenetic.io,False,,
www.darkmelanin.com,False,,
store.developer.no-jus.com,False,,
autodiscover.clinicafiosalbacete.com,False,,
bryansk-vw.ru,False,,
historiaclinica.online,False,,
elite-biel.com,False,,
stringsforhealing.info,False,,
www.sweatysoulsydney.com.au,False,,
www.opticka.com,False,,
*.canary-08e73cea4860.77nj6p.c4.kafka.eu-south-1.amazonaws.com,False,,
tecnopan.shop,False,,
*.ihabbo.eu,False,,
*.canary-9c6203e82eb.ztqpb4.c1.kafka.us-gov-east-1.amazonaws.com,False,,
*.w2teste.com.br,False,,
www.imotisofiq.eu,False,,
api.splashup.sarox.com.au,False,,
avtosprobegom.bryansk-vw.ru,False,,
demo.toprak.io,False,,
erm.be,False,,
relatosoriginales.com,False,,
ditanofarma.com,False,,
device-2d3e8c19-9820-4cac-8d82-0c91883c956d.remotewd.com,False,,
www.grandycamp.info,False,,
scep.114598837483706.meraki.direct,False,,
www.fortherecordco.com,False,,
autodiscover.gbains.com,False,,
solargridsolutions.com,False,,
nexrion.com,False,,
www.houseofbeauty.si,False,,
planningbusinesssuccess.com,False,,
www.emildific.com,False,,
*.olsenevent.dk,False,,
nowshop.vip,False,,
www.lisamiletic.com,False,,
www.wehiketoheal.com,False,,
bloom-well-philippines.com,False,,
tihodom.shumoizolyaciya-kvartir.ru,False,,
www.lovevolve.love,False,,
svanhildur.is,False,,
think-webonline.co.uk,False,,
demo.developer.gseo.ch,False,,
www.plainclothingstore.com,False,,
insta.13agency.club,False,,
*.zemmels.net,False,,
*.innovationbuilding.eu,False,,
margomayer.com,False,,
shop.airobilia.com,False,,
*.envoyyakit.com.tr,False,,
vsemsafe.ru,False,,
lablinkegypt.com,False,,
royaltypressco.com,False,,
*.fontmap.co.uk,False,,
marinaroustan.com,False,,
gisela-schulz.de,False,,
*.05205e43d81403c0bccdb0e8.keenetic.io,False,,
marinaroustan.com,False,,
revisiumsrl.it,False,,
*.realresearch.net,False,,
*.c45afc80645a8f01509be5f4.keenetic.io,False,,
app.candlelightsom.org,False,,
mail.rbcs-vendee.com,False,,
f1xynjfcu7tbl8al.myfritz.net,False,,
hoepner.eu,False,,
store.shop.niklak.cz,False,,
littlechampions.pl,False,,
cpanel.woopywoops.com,False,,
baldursextendedworld.com,False,,
tomdevoe.com,False,,
azizcabs.com,False,,
shop.developer.gseo.ch,False,,
www.countrysunshineboutique.org,False,,
www.goldentally.com,False,,
bigadventurebox.com,False,,
165-22-232-121.ipv4.nknlabs.io,False,,
shop.developer.sanydetect.com,False,,
ebuystore.org,False,,
eguzaldo.com,False,,
bigadventurebox.com,False,,
demo.developer.sci2u.dk,False,,
www.luvableskin.com,False,,
saldoxgastecnici.com,False,,
www.trinityracing.shop,False,,
www.accesoriosmoto.store,False,,
*.a9070933a8abbb23024898db.keenetic.io,False,,
*.ded5f15192b138392d04ac37.keenetic.io,False,,
www.hepasair.com,False,,
autodiscover.mercyinstitutecdw.org,False,,
test.developer.sci2u.dk,False,,
www.brownsville.heritagenw.com,False,,
www.naotfootwearatprairiedogonline.com,False,,
baldursextendedworld.com,False,,
english.soccerstyle.com.ua,False,,
www.godeepbreath.com,False,,
autodiscover.hallowedspace.com,False,,
www.flawlesshairdolls.com,False,,
gr2.7mm.in,False,,
arcademonsters.com,False,,
*.crunenarconbows.tk,False,,
shop.mikemahle.com,False,,
www.tlc-laser.de,False,,
*.ded5f15192b138392d04ac37.keenetic.io,False,,
*.d67a33daaf0b079405de1848.keenetic.io,False,,
peakimpactconsultingservices.com,False,,
ewawein.pl,False,,
otm.wpdev.com.au,False,,
sudocremnetwork.orbitalmedia.com,False,,
wetbrush.it,False,,
d3qj0hnzro09tz5n.myfritz.net,False,,
osf-headless-bd2.herokuapp.com,False,,
shoples-aimants.com,False,,
kristammiller.com,False,,
joshachmang.com,False,,
ensembleatable.fr,False,,
fahranfaengerversicherung.com,False,,
ankarakirdugunu.net,False,,
cioos.be,False,,
staging.developer.hojyokin.work,False,,
media.ebb.pw,False,,
*.b504fc38e887150933aaee29.keenetic.io,False,,
tkparial1.xyz,False,,
shoples-aimants.com,False,,
autodiscover.eglisebethelakwa.cm,False,,
daisyandmedesigns.co.uk,False,,
autodiscover.eskisehiranaokullari.net,False,,
autodiscover.narrate.sg,False,,
www.boprey.com,False,,
www.theboxhouse.cl,False,,
www.yutaaaai-blog.com,False,,
*.ambulancecasa.ma,False,,
hellocode.store,False,,
ascentionbeauty.com,False,,
*.sflya.mesh.mongodb.net,False,,
www.refugefloral.co,False,,
www.onemagicplay.com,False,,
altuspixel.abogadosmg.com.mx,False,,
nowshop.ltd,False,,
*.mrcctl.com,False,,
c25.compute.pao1.edc.strln.net,False,,
straightedgelincoln.com,False,,
timsspace.com,False,,
muuvmobility.com,False,,
srverne.com,False,,
*.helsingor-fodterapeuter.dk,False,,
tarajessicasmith.co.uk,False,,
autodiscover.firstratefreight.net,False,,
nowshop.site,False,,
*.envoyyakit.com.tr,False,,
narrowgaugestl.com,False,,
*.didyousee.com,False,,
autodiscover.horizonthink.com,False,,
cpanel.unidosenoracion.live,False,,
scep.114598837483706.meraki.direct,False,,
www.bonnesemaineshop.com,False,,
nerdybug.com,False,,
tratwy.pl,False,,
autodiscover.formedge.ca,False,,
family-and-home.ru,False,,
store.secure.fhbidrag.dk,False,,
cpanel.creativepastimesinc.com,False,,
autodiscover.fanfictionbuzz.info,False,,
golde85.com,False,,
www.lisamiletic.com,False,,
www.noworries.life,False,,
ahcadv.com.br,False,,
fundecopi.hoteleslaquinta.org,False,,
lifestylecondogardens.com,False,,
halifax-authorisation-security-check-onlinebanking.link,True,SOCIAL_ENGINEERING,ANY_PLATFORM
device-local-d05a7f8d-7ed3-4c06-8e16-313d0612228c.remotewd.com,False,,
kerico.es,False,,
cpanel.hotelplayadevaldelagrana.com,False,,
nort-ibiza.es,False,,
schweinchen.oink.army,False,,
michelafrisoni.it,False,,
autodiscover.eskisehiranaokullari.net,False,,
www.boprey.com,False,,
topmehna.com,False,,
cranbrookfoodaction.com,False,,
avtosprobegom.bryansk-vw.ru,False,,
its-intercert.com.br,False,,
www.unwinedmanor.com,False,,
gungorayakkabi.akinsofteticaret.com,False,,
www.vimetea.com,False,,
lusitano-vendee.fr,False,,
thasongbird.com,False,,
mtcarolinas.com,False,,
esprit-papillon.com,False,,
love.appobs.com,False,,
www.thevtgrack.com,False,,
www.yutaaaai-blog.com,False,,
www.vimetea.com,False,,
test-26.acmetestbykeychestdotnet-103.xyz,False,,
test-26.acmetestbykeychestdotnet-103.xyz,False,,
*.0518ae429f7a00da63481753.keenetic.io,False,,
www.joycearussell.com,False,,
shopwithluza.com,False,,
autodiscover.torohomebuyers.com,False,,
9gv9v429iwxotjc2.myfritz.net,False,,
julia.fotografiaszczescia.pl,False,,
atlantishairsalon.co.uk,False,,
stream.wisatamu.my.id,False,,
hakhlakot.com,False,,
*.thyssenklanen.dk,False,,
www.thewildygroup.com,False,,
